1326030975726043,-0.000420081974830034,-1.86636773560187e-08,-2.48147585340488e-07,-0.000122568168464193,0.000253277828698865,0.000142422056606603
1326030975926025,-0.00536094556113778,8.57399764884364e-06,-4.17629944884221e-06,-0.000134221060306785,-0.00380706262006857,-0.00260484539099849
1326030976126046,-0.0034896088743446,1.87033527864451e-06,1.07964251288918e-05,-0.000158260953523199,6.80776195693093e-06,-0.00120586691454468
1326030976326033,7.3967502376099e-05,7.74653050938651e-09,-2.29919781913062e-07,4.39428307357895e-06,-0.00110060563761054,-5.81938313998337e-05
1326030976526068,0.00234664655606154,4.22449953114579e-07,-9.88053020143743e-06,8.67479555235677e-05,0.000885931415750312,0.000135297245774029
1326030976726057,0.00633247883605406,5.61004574851781e-06,-2.0826308281172e-05,0.000237450902823098,0.00589532827570203,0.00327830285984997
1326030976926055,0.00100038456060054,1.43501556129672e-07,2.71676750479365e-06,-8.74515676826115e-05,-0.000204321977027929,0.000478637793237926
1326030977126054,-0.00319665104025268,2.68427885040127e-06,-7.95973326887057e-06,-0.000186257287655602,-0.00153427224785438,-0.00229714817018661
1326030977326079,-0.00274197382757088,3.24439897393196e-07,-2.43334643199894e-06,2.74597919257393e-05,0.00224048608875481,-0.000750495440606245
1326030977526129,-0.00241553148801175,2.19192236271625e-06,-7.38993901277303e-06,8.15685069141544e-05,-0.00130942755161683,-0.0013199152339458
1326030977726128,-0.00261999152325694,-1.19035436724147e-06,-4.5897489077318e-06,-0.000200834759712203,-0.00189701872519959,0.000582925648039771
1326030977926095,-0.000250297654481476,2.27970269349485e-08,3.60665796194592e-08,-3.33175762986737e-05,-0.00211463504881178,-0.000139222432781322
1326030978126099,0.000522691191113593,8.36929682959877e-08,-1.16660137728646e-06,-4.06427071363159e-05,-0.00325512003689762,3.87063096719673e-05
1326030978326177,0.00931270721553779,2.52531710890714e-06,-5.09437836077255e-05,0.00018798424584793,0.0079169224243868,0.00150031195513774
1326030978526107,0.00612923118304853,7.62487541320945e-06,1.56539011187415e-05,-0.000276367087018194,0.00106273392255402,0.00160399978519386
1326030978726103,-0.00341429303357462,2.22590359950169e-08,-1.24121244510926e-05,-6.08069664755156e-05,-0.00298432473804506,7.73295594619274e-05
1326030978926128,-0.00434516713342975,5.09031198667565e-06,-2.6272118313499e-06,3.76182999751897e-05,0.000569327371564797,-0.00200806142240631
1326030979126113,-0.00133576130812647,3.07825437580854e-08,-1.51912630003491e-06,-8.88236113779795e-05,0.00348295495102048,0.000182683007178751
1326030979326127,-0.0029933364976613,4.03952271610555e-06,-1.36835182034835e-05,-0.000212761262402856,-0.00118593601392256,-0.00191935249728687
1326030979526128,-0.0046293282660363,-1.68648892094344e-06,-1.56300239803058e-05,-0.000142646095840603,-0.0038679850459178,0.000286181414565454
1326030979726140,0.000302368329765965,3.08759529094083e-08,-1.48139659867121e-07,0.00014143685480914,-0.00192497033702003,2.92669079301053e-05
1326030979926140,0.00340835235683002,9.30226616102729e-07,-8.21001941027734e-06,7.08592234976324e-05,0.000876987987484816,0.000195063196083155
